ts_us,rss_kb,cpu_pct
1779299279896002,12552,0.0
1779299280211433,12552,0.0
1779299280525357,12552,0.0
1779299280839052,12552,0.0
1779299281152494,12552,0.0
1779299281466538,12552,0.0
1779299281779801,12552,0.0
1779299282093238,12552,0.0
1779299282407131,12552,0.0
1779299282722114,12552,0.0
1779299283034264,12552,0.0
1779299283348323,12552,0.0
1779299283664012,12552,0.0
1779299283976649,12552,0.0
1779299284288665,12552,0.0
1779299284604106,12552,0.0
1779299284918614,12552,0.0
1779299285231596,12552,0.0
1779299285543602,12552,0.0
1779299285857748,12552,0.0
1779299286172239,12552,0.0
1779299286486468,12552,0.0
1779299286802224,12552,0.0
1779299287116683,12552,0.0
1779299287430563,12552,0.0
1779299287743950,12552,0.0
1779299288056831,12552,0.0
1779299288368875,12552,0.0
1779299288683987,12552,0.0
1779299288999497,12552,0.0
1779299289313661,12552,0.0
1779299289627021,12552,0.0
1779299289941236,12552,0.0
1779299290253169,12552,0.0
1779299290564886,12552,0.0
1779299290877001,12552,0.0
1779299291189228,12552,0.0
1779299291504494,12552,0.0
1779299291818073,12552,0.0
1779299292131972,12552,0.0
1779299292447049,12552,0.0
1779299292760226,12552,0.0
1779299293077318,12552,0.0
1779299293391646,12552,0.0
1779299293706204,12552,0.0
1779299294019996,12552,0.0
1779299294333129,12552,0.0
1779299294650573,12552,0.0
1779299294964974,12552,0.0
1779299295278332,12552,0.0
1779299295592572,12552,0.0
1779299295903923,12552,0.0
1779299296216903,12552,0.0
1779299296535161,12552,0.0
1779299296849885,12552,0.0
1779299297164460,12552,0.0
1779299297478331,12552,0.0
1779299297791527,12552,0.0
1779299298104829,12552,0.0
1779299298417058,12552,0.0
1779299298730110,12552,0.0
1779299299047997,12552,0.0
1779299299361548,12552,0.0
1779299299678126,12552,0.0
1779299299992671,12552,0.0
1779299300305521,12552,0.0
1779299300617456,12552,0.0
1779299300929035,12552,0.0
1779299301243152,12552,0.0
1779299301557658,12552,0.0
1779299301870568,12552,0.0
1779299302183859,12552,0.0
1779299302496930,12552,0.0
1779299302808745,12552,0.0
1779299303120446,12552,0.0
1779299303433374,12552,0.0
1779299303751850,12552,0.0
1779299304064173,12552,0.0
1779299304376612,12552,0.0
1779299304691431,12552,0.0
1779299305005157,12552,0.0
1779299305318556,12552,0.0
1779299305634652,12552,0.0
1779299305949596,12552,0.0
1779299306268491,12552,0.0
1779299306583804,12552,0.0
1779299306895476,12552,0.0
1779299307207397,12552,0.0
1779299307519725,12552,0.0
1779299307832770,12552,0.0
1779299308144526,12552,0.0
1779299308458980,12552,0.0
1779299308774526,12552,0.0
1779299309090838,12552,0.0
1779299309407703,12552,0.0
1779299309721768,12552,0.0
1779299310032863,12552,0.0
1779299310345738,12552,0.0
1779299310659485,12552,0.0
1779299310976620,12552,0.0
1779299311290127,12552,0.0
